noise,filter,seed,snr_in_db,snr_out_db,delta_snr_db,mse_in,mse_out,hurst_in,hurst_out,alpha_in,alpha_out
N1,F0,0,-11.17194364519679,-11.17194364519679,0.0,0.2519428402820923,0.2519428402820923,0.7020576250655776,0.7020576250655776,1.9517833233174264,1.9517833233174264
N1,F1,0,-11.17194364519679,0.4204601723586124,11.592403817555404,0.2519428402820923,0.01755729283076715,0.7020576250655776,1.146495124075409,1.9517833233174264,1.9910449974038615
N1,F2,0,-11.17194364519679,1.4087707860067267,12.580714431203518,0.2519428402820923,0.014007529147166083,0.7020576250655776,1.3087045576914822,1.9517833233174264,1.8013341819141175
N1,F3,0,-11.17194364519679,0.44559507188082986,11.61753871707762,0.2519428402820923,0.01743378820404122,0.7020576250655776,1.7865898992603066,1.9517833233174264,2.0
N1,F4,0,-11.17194364519679,0.14133386823829297,11.313277513435084,0.2519428402820923,0.01872196136239337,0.7020576250655776,1.0915148181745997,1.9517833233174264,2.0
N1,F6,0,-11.17194364519679,0.39928910642782234,11.571232751624613,0.2519428402820923,0.01762003800050782,0.7020576250655776,1.8446990813068447,1.9517833233174264,2.0
N1,F7,0,-11.17194364519679,-0.11477510818868122,11.05716853700811,0.2519428402820923,0.01999424228155393,0.7020576250655776,0.9619069234902664,1.9517833233174264,1.8918444732469069
N1,F8,0,-11.17194364519679,1.4087707860067267,12.580714431203518,0.2519428402820923,0.014007529147166083,0.7020576250655776,1.3087045576914822,1.9517833233174264,1.8013341819141175
N1,F5,0,-11.17194364519679,0.6961089986203227,11.868052643817114,0.2519428402820923,0.01672441903447578,0.7020576250655776,1.0732527222502086,1.9517833233174264,2.0
N1,F9,0,-11.17194364519679,3.9588620860302575,15.13080573122705,0.2519428402820923,0.007801486426222871,0.7020576250655776,1.395174234635444,1.9517833233174264,1.8714628232470643
N1,F0,1,-11.163066733988678,-11.163066733988678,0.0,0.24483498838813889,0.24483498838813889,0.7270009957492954,0.7270009957492954,2.0,2.0
N1,F1,1,-11.163066733988678,1.2173678455787245,12.380434579567403,0.24483498838813889,0.014188925389984381,0.7270009957492954,1.1662678320380646,2.0,1.9174173212173407
N1,F2,1,-11.163066733988678,2.3617371063189947,13.524803840307673,0.24483498838813889,0.010930905756394691,0.7270009957492954,1.3498594397516888,2.0,2.0
N1,F3,1,-11.163066733988678,0.5248473165505008,11.68791405053918,0.24483498838813889,0.016636060781836645,0.7270009957492954,1.880943905390004,2.0,2.0
N1,F4,1,-11.163066733988678,-0.005392026122651417,11.157674707866027,0.24483498838813889,0.01877655700892422,0.7270009957492954,1.1245135416189418,2.0,2.0
N1,F6,1,-11.163066733988678,0.5302790682495477,11.693345802238227,0.24483498838813889,0.01661533122359053,0.7270009957492954,1.8796636960728783,2.0,2.0
N1,F7,1,-11.163066733988678,0.08014230909340658,11.243209043082086,0.24483498838813889,0.018411594987894415,0.7270009957492954,0.9991492545919681,2.0,1.8672036302116126
N1,F8,1,-11.163066733988678,2.3617371063189947,13.524803840307673,0.24483498838813889,0.010930905756394691,0.7270009957492954,1.3498594397516888,2.0,2.0
N1,F5,1,-11.163066733988678,1.200202695278326,12.363269429267005,0.24483498838813889,0.01421551886878782,0.7270009957492954,1.100411737598562,2.0,1.887140849984791
N1,F9,1,-11.163066733988678,4.992886310300827,16.155953044289504,0.24483498838813889,0.006002384268119292,0.7270009957492954,1.445957412812572,2.0,2.0
N1,F0,2,-11.775450222431642,-11.775450222431642,0.0,0.24740332694433775,0.24740332694433775,0.6930821571419066,0.6930821571419066,1.9246484227637988,1.9246484227637988
N1,F1,2,-11.775450222431642,0.4557325426029845,12.231182765034626,0.24740332694433775,0.015325925274266778,0.6930821571419066,1.1518008492331158,1.9246484227637988,1.799282416097565
N1,F2,2,-11.775450222431642,1.591526081377198,13.36697630380884,0.24740332694433775,0.011997203701631105,0.6930821571419066,1.324229712927466,1.9246484227637988,1.96949558026982
N1,F3,2,-11.775450222431642,0.8307813799631494,12.606231602394791,0.24740332694433775,0.01443597635242272,0.6930821571419066,1.8215660318420916,1.9246484227637988,2.0
N1,F4,2,-11.775450222431642,-0.37493636458352014,11.400513857848122,0.24740332694433775,0.01833201994032052,0.6930821571419066,1.0936508804439509,1.9246484227637988,1.8332487352647615
N1,F6,2,-11.775450222431642,0.7455131033773368,12.520963325808978,0.24740332694433775,0.014720555020449881,0.6930821571419066,1.8417179476258236,1.9246484227637988,2.0
N1,F7,2,-11.775450222431642,-0.43537958306399555,11.340070639367646,0.24740332694433775,0.018812867902705085,0.6930821571419066,0.9785625463727058,1.9246484227637988,1.9388800915097786
N1,F8,2,-11.775450222431642,1.591526081377198,13.36697630380884,0.24740332694433775,0.011997203701631105,0.6930821571419066,1.324229712927466,1.9246484227637988,1.96949558026982
N1,F5,2,-11.775450222431642,0.29844835757755683,12.0738985800092,0.24740332694433775,0.01625240264484209,0.6930821571419066,1.0731150291210418,1.9246484227637988,1.8961651058794446
N1,F9,2,-11.775450222431642,4.0373277719122145,15.812777994343858,0.24740332694433775,0.007014540500757154,0.6930821571419066,1.4129702658360446,1.9246484227637988,1.8695993513055595
N1,F0,3,-11.659602069413271,-11.659602069413271,0.0,0.2531598302901954,0.2531598302901954,0.6776836139624,0.6776836139624,2.0,2.0
N1,F1,3,-11.659602069413271,0.08852832958009282,11.748130398993364,0.2531598302901954,0.016928880625508194,0.6776836139624,1.1174555731347093,2.0,2.0
N1,F2,3,-11.659602069413271,1.3151416111060206,12.974743680519293,0.2531598302901954,0.01276587127246831,0.6776836139624,1.2899074337125358,2.0,2.0
N1,F3,3,-11.659602069413271,-0.13609153615384667,11.523510533259424,0.2531598302901954,0.01793989255308659,0.6776836139624,1.736060134014997,2.0,2.0
N1,F4,3,-11.659602069413271,-0.43203193237636717,11.227570137036905,0.2531598302901954,0.019095770626219685,0.6776836139624,1.064377640428768,2.0,1.8320164422990808
N1,F6,3,-11.659602069413271,-0.13273087914199933,11.526871190271272,0.2531598302901954,0.017925930815124277,0.6776836139624,1.735204149920442,2.0,2.0
N1,F7,3,-11.659602069413271,0.04304281860515394,11.702644888018424,0.2531598302901954,0.017196745768377666,0.6776836139624,0.9686686737590215,2.0,1.8774989441857075
N1,F8,3,-11.659602069413271,1.3151416111060206,12.974743680519293,0.2531598302901954,0.01276587127246831,0.6776836139624,1.2899074337125358,2.0,2.0
N1,F5,3,-11.659602069413271,0.6343769630155415,12.293979032428812,0.2531598302901954,0.014962546393278717,0.6776836139624,1.0472913276626368,2.0,2.0
N1,F9,3,-11.659602069413271,3.9171748754356517,15.576776944848923,0.2531598302901954,0.0070272351769045975,0.6776836139624,1.3540981569421995,2.0,2.0
N1,F0,4,-11.31449715848683,-11.31449715848683,0.0,0.24424964439593388,0.24424964439593388,0.6948295782427758,0.6948295782427758,2.0,2.0
N1,F1,4,-11.31449715848683,0.704468043499688,12.018965201986518,0.24424964439593388,0.015627909306755495,0.6948295782427758,1.1430481995442425,2.0,1.914316222514903
N1,F2,4,-11.31449715848683,1.7042164103481299,13.01871356883496,0.24424964439593388,0.012453160786849299,0.6948295782427758,1.3152563938295319,2.0,1.7207427373768174
N1,F3,4,-11.31449715848683,0.47417587256963295,11.788673031056463,0.24424964439593388,0.016374678996088306,0.6948295782427758,1.8874841733375702,2.0,2.0
N1,F4,4,-11.31449715848683,0.14494056973114042,11.45943772821797,0.24424964439593388,0.017622539677500652,0.6948295782427758,1.1179042919523174,2.0,2.0
N1,F6,4,-11.31449715848683,0.4705783360853125,11.785075494572142,0.24424964439593388,0.01638774543295341,0.6948295782427758,1.8885098760890244,2.0,2.0
N1,F7,4,-11.31449715848683,-0.042614994312499474,11.27188216417433,0.24424964439593388,0.018506765818364003,0.6948295782427758,0.9803954257088126,2.0,1.7272666899667588
N1,F8,4,-11.31449715848683,1.7042164103481299,13.01871356883496,0.24424964439593388,0.012453160786849299,0.6948295782427758,1.3152563938295319,2.0,1.7207427373768174
N1,F5,4,-11.31449715848683,0.9877019607065657,12.302199119193396,0.24424964439593388,0.014927852504001353,0.6948295782427758,1.0728225935956202,2.0,1.9666335526055096
N1,F9,4,-11.31449715848683,4.292249930184826,15.606747088671657,0.24424964439593388,0.006889322990484557,0.6948295782427758,1.4189804872808454,2.0,1.7205589552791614
N1,F0,5,-10.873304551487571,-10.873304551487571,0.0,0.2558273948402508,0.2558273948402508,0.6739730025712714,0.6739730025712714,2.0,2.0
N1,F1,5,-10.873304551487571,1.0847652384658204,11.958069789953392,0.2558273948402508,0.016328332752067104,0.6739730025712714,1.115013117712951,2.0,1.8836394365783273
N1,F2,5,-10.873304551487571,1.7402201598809524,12.613524711368523,0.2558273948402508,0.014041670526044468,0.6739730025712714,1.2906716860373066,2.0,2.0
N1,F3,5,-10.873304551487571,0.513678726020754,11.386983277508325,0.2558273948402508,0.018613099553179427,0.6739730025712714,1.8280843083114695,2.0,1.247879369020262
N1,F4,5,-10.873304551487571,0.3955954176362413,11.268899969123812,0.2558273948402508,0.019103588427671955,0.6739730025712714,1.07642391688855,2.0,1.8873606781329653
N1,F6,5,-10.873304551487571,0.5131474256165973,11.38645197710417,0.2558273948402508,0.018615371782890307,0.6739730025712714,1.8284106373022297,2.0,1.2481442341767162
N1,F7,5,-10.873304551487571,0.4843766355252995,11.35768118701287,0.2558273948402508,0.01875313704516943,0.6739730025712714,0.9526043499758619,2.0,1.9127119216864483
N1,F8,5,-10.873304551487571,0.4843766355252995,11.35768118701287,0.2558273948402508,0.01875313704516943,0.6739730025712714,0.9526043499758619,2.0,1.9127119216864483
N1,F5,5,-10.873304551487571,1.5077591129205974,12.381063664408169,0.2558273948402508,0.014928897879913082,0.6739730025712714,1.0466239078501016,2.0,1.967800814312553
N1,F9,5,-10.873304551487571,4.95022182567786,15.823526377165432,0.2558273948402508,0.006692798166166028,0.6739730025712714,1.35464069560959,2.0,2.0
N1,F0,6,-10.911193804250203,-10.911193804250203,0.0,0.2503978730308343,0.2503978730308343,0.710345615126928,0.710345615126928,1.9617807924694621,1.9617807924694621
N1,F1,6,-10.911193804250203,0.8542850420645492,11.765478846314753,0.2503978730308343,0.01667860418537893,0.710345615126928,1.1573812374638877,1.9617807924694621,2.0
N1,F2,6,-10.911193804250203,1.4322509655885036,12.343444769838706,0.2503978730308343,0.014597892942836192,0.710345615126928,1.3134405981431827,1.9617807924694621,2.0
N1,F3,6,-10.911193804250203,0.9049155478119806,11.816109352062185,0.2503978730308343,0.01648629698858599,0.710345615126928,1.657686700309897,1.9617807924694621,2.0
N1,F4,6,-10.911193804250203,0.5368058225291558,11.447999626779358,0.2503978730308343,0.01798269781163018,0.710345615126928,1.1281836925550703,1.9617807924694621,1.966022082400201
N1,F6,6,-10.911193804250203,0.7581441938335824,11.669337998083785,0.2503978730308343,0.01705342091039953,0.710345615126928,1.6922033403856165,1.9617807924694621,2.0
N1,F7,6,-10.911193804250203,0.6068617481755033,11.518055552425707,0.2503978730308343,0.0176586637358125,0.710345615126928,0.9870133746287583,1.9617807924694621,1.8309628424903162
N1,F8,6,-10.911193804250203,0.6068617481755033,11.518055552425707,0.2503978730308343,0.0176586637358125,0.710345615126928,0.9870133746287583,1.9617807924694621,1.8309628424903162
N1,F5,6,-10.911193804250203,1.3851971579911624,12.296390962241366,0.2503978730308343,0.01477648608542816,0.710345615126928,1.087755914833788,1.9617807924694621,2.0
N1,F9,6,-10.911193804250203,5.092190873082806,16.00338467733301,0.2503978730308343,0.006310254467676913,0.710345615126928,1.4050425184951338,1.9617807924694621,2.0
N1,F0,7,-10.784650443820896,-10.784650443820896,0.0,0.24190990136734702,0.24190990136734702,0.7000080200227798,0.7000080200227798,1.9981063835785735,1.9981063835785735
N1,F1,7,-10.784650443820896,0.8534757979892409,11.638126241810136,0.24190990136734702,0.016683243132119996,0.7000080200227798,1.1443823456271667,1.9981063835785735,1.964270316879895
N1,F2,7,-10.784650443820896,1.81147802499142,12.596128468812315,0.24190990136734702,0.01344212263870008,0.7000080200227798,1.3143530399717154,1.9981063835785735,1.8509687898322236
N1,F3,7,-10.784650443820896,0.34033839449785447,11.12498883831875,0.24190990136734702,0.01873627099056824,0.7000080200227798,1.823320593053197,1.9981063835785735,0.96138248575289
N1,F4,7,-10.784650443820896,0.10406310374482092,10.888713547565716,0.24190990136734702,0.01981731238104488,0.7000080200227798,1.131440847620605,1.9981063835785735,1.7897651747022678
N1,F6,7,-10.784650443820896,0.33781823796786187,11.122468681788758,0.24190990136734702,0.018747112531446307,0.7000080200227798,1.8243820707388834,1.9981063835785735,0.960469501800943
N1,F7,7,-10.784650443820896,0.5776166114320781,11.362267055252973,0.24190990136734702,0.017705857406259046,0.7000080200227798,1.016383093286055,1.9981063835785735,1.727935092735834
N1,F8,7,-10.784650443820896,1.81147802499142,12.596128468812315,0.24190990136734702,0.01344212263870008,0.7000080200227798,1.3143530399717154,1.9981063835785735,1.8509687898322236
N1,F5,7,-10.784650443820896,1.1045839032313651,11.88923434705226,0.24190990136734702,0.015653491819317862,0.7000080200227798,1.0726926592669512,1.9981063835785735,2.0
N1,F9,7,-10.784650443820896,4.360258613472458,15.144909057293354,0.24190990136734702,0.007478548387555746,0.7000080200227798,1.3942939188804462,1.9981063835785735,1.7383673637177637
N1,F0,8,-11.185441757202945,-11.185441757202945,0.0,0.23966269446611652,0.23966269446611652,0.6512194775814161,0.6512194775814161,1.9852300505954017,1.9852300505954017
N1,F1,8,-11.185441757202945,0.9735331310571187,12.158974888260063,0.23966269446611652,0.014715616856502316,0.6512194775814161,1.0951295051843186,1.9852300505954017,2.0
N1,F2,8,-11.185441757202945,1.9161322323753187,13.101573989578263,0.23966269446611652,0.01190037435905319,0.6512194775814161,1.2570787725929022,1.9852300505954017,2.0
N1,F3,8,-11.185441757202945,0.6810062712924494,11.866448028495395,0.23966269446611652,0.015761883481620532,0.6512194775814161,1.9205885807321856,1.9852300505954017,2.0
N1,F4,8,-11.185441757202945,0.4125008883870014,11.597942645589946,0.23966269446611652,0.016648458065602986,0.6512194775814161,1.065013559243947,1.9852300505954017,1.9352615279503664
N1,F6,8,-11.185441757202945,0.675323091055664,11.860764848258608,0.23966269446611652,0.015782191470537298,0.6512194775814161,1.9254778420300838,1.9852300505954017,2.0
N1,F7,8,-11.185441757202945,-0.08837228342457407,11.09706947377837,0.23966269446611652,0.018735693284413685,0.6512194775814161,0.9338392554484515,1.9852300505954017,1.7848963597912042
N1,F8,8,-11.185441757202945,1.9161322323753187,13.101573989578263,0.23966269446611652,0.01190037435905319,0.6512194775814161,1.2570787725929022,1.9852300505954017,2.0
N1,F5,8,-11.185441757202945,1.26882297701532,12.454264734218265,0.23966269446611652,0.01362193509340764,0.6512194775814161,1.0191792992784452,1.9852300505954017,2.0
N1,F9,8,-11.185441757202945,4.8067667530331315,15.992208510236075,0.23966269446611652,0.006202047089225682,0.6512194775814161,1.3444740099263848,1.9852300505954017,2.0
N1,F0,9,-11.404664281275378,-11.404664281275378,0.0,0.2509020616057958,0.2509020616057958,0.6493383778394392,0.6493383778394392,1.9362965123716134,1.9362965123716134
N1,F1,9,-11.404664281275378,1.5528317774754323,12.957496058750811,0.2509020616057958,0.012698585198676803,0.6493383778394392,1.116017066317158,1.9362965123716134,1.8022439541829596
N1,F2,9,-11.404664281275378,2.171743672665495,13.576407953940873,0.2509020616057958,0.011012512316178573,0.6493383778394392,1.2700367364131144,1.9362965123716134,2.0
N1,F3,9,-11.404664281275378,0.6983913780558355,12.103055659331215,0.2509020616057958,0.015460430502947868,0.6493383778394392,1.8864668195341388,1.9362965123716134,1.3998595674102974
N1,F4,9,-11.404664281275378,0.4214667102351505,11.82613099151053,0.2509020616057958,0.01651590743825973,0.6493383778394392,1.0483040604080962,1.9362965123716134,2.0
N1,F6,9,-11.404664281275378,0.6528896534958331,12.057553934771212,0.2509020616057958,0.015623247752978022,0.6493383778394392,1.9191521124125805,1.9362965123716134,1.3755831297296877
N1,F7,9,-11.404664281275378,0.5193271119094566,11.923991393184835,0.2509020616057958,0.016151888240859252,0.6493383778394392,0.9140620058997468,1.9362965123716134,1.72807393728356
N1,F8,9,-11.404664281275378,2.171743672665495,13.576407953940873,0.2509020616057958,0.011012512316178573,0.6493383778394392,1.2700367364131144,1.9362965123716134,2.0
N1,F5,9,-11.404664281275378,1.5136506332927544,12.918314914568132,0.2509020616057958,0.012873126104928804,0.6493383778394392,1.031208385008374,1.9362965123716134,1.9161476530131119
N1,F9,9,-11.404664281275378,4.804183009427069,16.208847290702447,0.2509020616057958,0.006034826060694895,0.6493383778394392,1.3876223094484819,1.9362965123716134,1.882151264405875
N2,F0,0,-12.373637891968794,-12.373637891968794,0.0,0.34321912337079996,0.34321912337079996,0.8620367686289648,0.8620367686289648,2.0,2.0
N2,F1,0,-12.373637891968794,-6.963002330954055,5.41063556101474,0.34321912337079996,0.1068063412066533,0.8620367686289648,1.2360189849602847,2.0,2.0
N2,F2,0,-12.373637891968794,-4.858632960341629,7.515004931627165,0.34321912337079996,0.07026389693025568,0.8620367686289648,1.4040672839899715,2.0,2.0
N2,F3,0,-12.373637891968794,-2.038849400210295,10.334788491758498,0.34321912337079996,0.041557776700443416,0.8620367686289648,1.4709894971367365,2.0,1.5292986872201926
N2,F4,0,-12.373637891968794,-6.994668764251574,5.3789691277172205,0.34321912337079996,0.11030398955108452,0.8620367686289648,1.2038681194818224,2.0,2.0
N2,F6,0,-12.373637891968794,-2.039978941386984,10.33365895058181,0.34321912337079996,0.04156573133950219,0.8620367686289648,1.4708100437220233,2.0,1.5296978621632134
N2,F7,0,-12.373637891968794,-7.1227241912888575,5.250913700679937,0.34321912337079996,0.11141474822514685,0.8620367686289648,1.0593172104082313,2.0,2.0
N2,F8,0,-12.373637891968794,-4.858632960341629,7.515004931627165,0.34321912337079996,0.07026389693025568,0.8620367686289648,1.4040672839899715,2.0,2.0
N2,F5,0,-12.373637891968794,-6.683667674347084,5.689970217621711,0.34321912337079996,0.10124518805175084,0.8620367686289648,1.1774178710072696,2.0,2.0
N2,F9,0,-12.373637891968794,-4.222480099738471,8.151157792230324,0.34321912337079996,0.06028068559416269,0.8620367686289648,1.3871883734115484,2.0,2.0
N2,F0,1,-12.175728526954073,-12.175728526954073,0.0,0.3127867447621123,0.3127867447621123,0.8336312954071978,0.8336312954071978,1.9880701272692711,1.9880701272692711
N2,F1,1,-12.175728526954073,-6.063762832637729,6.111965694316344,0.3127867447621123,0.07935933950873875,0.8336312954071978,1.2178102531184167,1.9880701272692711,1.8343796879659071
N2,F2,1,-12.175728526954073,-4.415046096887403,7.7606824300666695,0.3127867447621123,0.05538266425223859,0.8336312954071978,1.4069099907114244,1.9880701272692711,1.6364957612956217
N2,F3,1,-12.175728526954073,-2.9857310216367288,9.189997505317343,0.3127867447621123,0.04085114410377677,0.8336312954071978,1.5462709273025832,1.9880701272692711,2.0
N2,F4,1,-12.175728526954073,-6.068561882384744,6.107166644569329,0.3127867447621123,0.07869098445601415,0.8336312954071978,1.191434775217504,1.9880701272692711,1.782261120810067
N2,F6,1,-12.175728526954073,-2.9858183312197233,9.189910195734349,0.3127867447621123,0.04085033021090091,0.8336312954071978,1.5541850490241584,1.9880701272692711,2.0
N2,F7,1,-12.175728526954073,-6.315000432140016,5.860728094814057,0.3127867447621123,0.08409677744880695,0.8336312954071978,1.0389727448792234,1.9880701272692711,1.789961268250584
N2,F8,1,-12.175728526954073,-4.415046096887403,7.7606824300666695,0.3127867447621123,0.05538266425223859,0.8336312954071978,1.4069099907114244,1.9880701272692711,1.6364957612956217
N2,F5,1,-12.175728526954073,-5.815106274626698,6.360622252327374,0.3127867447621123,0.07403480347933872,0.8336312954071978,1.1587789714405343,1.9880701272692711,1.944764890130042
N2,F9,1,-12.175728526954073,-3.406132815262346,8.769595711691727,0.3127867447621123,0.043676184636001536,0.8336312954071978,1.3986981023230802,1.9880701272692711,1.979672436999063
N2,F0,2,-13.040935498499168,-13.040935498499168,0.0,0.34932546082065175,0.34932546082065175,0.8299070620436848,0.8299070620436848,1.9166140389541009,1.9166140389541009
N2,F1,2,-13.040935498499168,-7.133998767618613,5.906936730880555,0.34932546082065175,0.10413238102836538,0.8299070620436848,1.2128775924473711,1.9166140389541009,1.9145996496677853
N2,F2,2,-13.040935498499168,-5.066851765825517,7.974083732673651,0.34932546082065175,0.07251608862817746,0.8299070620436848,1.3924807645211241,1.9166140389541009,1.8806355073370813
N2,F3,2,-13.040935498499168,-3.7892118962839327,9.251723602215236,0.34932546082065175,0.05748512137111798,0.8299070620436848,1.5839286266163213,1.9166140389541009,1.3131727535264215
N2,F4,2,-13.040935498499168,-7.387152613510065,5.653782884989103,0.34932546082065175,0.10947642398848267,0.8299070620436848,1.184078882718625,1.9166140389541009,1.880803331489924
N2,F6,2,-13.040935498499168,-3.7760343838702495,9.26490111462892,0.34932546082065175,0.05735119908875207,0.8299070620436848,1.6361351899096455,1.9166140389541009,1.2723703509837847
N2,F7,2,-13.040935498499168,-7.326160347410141,5.714775151089027,0.34932546082065175,0.10856518452025987,0.8299070620436848,1.0488355797839475,1.9166140389541009,1.7816334336822939
N2,F8,2,-13.040935498499168,-5.066851765825517,7.974083732673651,0.34932546082065175,0.07251608862817746,0.8299070620436848,1.3924807645211241,1.9166140389541009,1.8806355073370813
N2,F5,2,-13.040935498499168,-7.0141253965755315,6.026810101923637,0.34932546082065175,0.10151901295339225,0.8299070620436848,1.1597970772585728,1.9166140389541009,1.921982821296567
N2,F9,2,-13.040935498499168,-4.398774204784357,8.64216129371481,0.34932546082065175,0.05848145099089351,0.8299070620436848,1.4028537638671712,1.9166140389541009,2.0
N2,F0,3,-12.728522463032988,-12.728522463032988,0.0,0.324422307653755,0.324422307653755,0.8343672077832384,0.8343672077832384,2.0,2.0
N2,F1,3,-12.728522463032988,-7.045411505699066,5.683110957333922,0.324422307653755,0.08804494517218159,0.8343672077832384,1.1998999916789856,2.0,2.0
N2,F2,3,-12.728522463032988,-4.8498180738779,7.878704389155088,0.324422307653755,0.05330202637538648,0.8343672077832384,1.384880722736351,2.0,2.0
N2,F3,3,-12.728522463032988,-1.9638783694438882,10.7646440935891,0.324422307653755,0.027757490559763214,0.8343672077832384,1.42642713208355,2.0,2.0
N2,F4,3,-12.728522463032988,-7.150271789442027,5.5782506735909605,0.324422307653755,0.09064031072543885,0.8343672077832384,1.1633024690180376,2.0,2.0
N2,F6,3,-12.728522463032988,-1.9833960942212459,10.745126368811743,0.324422307653755,0.027879025833568452,0.8343672077832384,1.4230943811767092,2.0,2.0
