ticker,day,filter,rv_est,rv_bench,rel_err
GBPUSD=X,2026-05-14,F2 Kalman,8.340551468598136e-07,1.534274784789704e-05,0.9456384765539809
GBPUSD=X,2026-05-14,F3 Wavelet,2.380448976082258e-06,1.534274784789704e-05,0.8448485890740532
GBPUSD=X,2026-05-14,F4 Median,5.0441073313240555e-06,1.534274784789704e-05,0.6712383347931101
GBPUSD=X,2026-05-14,FA online,3.0485071340668986e-06,1.534274784789704e-05,0.801306313296106
GBPUSD=X,2026-05-15,F0 raw,1.8573908306699453e-05,2.1212460839550527e-05,0.12438691356033083
GBPUSD=X,2026-05-15,F1 MA,3.831122878303942e-06,2.1212460839550527e-05,0.8193928131543874
GBPUSD=X,2026-05-15,F2 Kalman,1.0704358813005487e-06,2.1212460839550527e-05,0.949537402124287
GBPUSD=X,2026-05-15,F3 Wavelet,3.1535505717508915e-06,2.1212460839550527e-05,0.8513349961796459
GBPUSD=X,2026-05-15,F4 Median,7.648221271936656e-06,2.1212460839550527e-05,0.6394467700005562
GBPUSD=X,2026-05-15,FA online,3.6834599432656003e-06,2.1212460839550527e-05,0.8263539543513119
JPM,2026-05-07,F0 raw,0.00015944549568807205,0.0002353901446594922,0.32263308678993013
JPM,2026-05-07,F1 MA,3.388541361161853e-05,0.0002353901446594922,0.8560457420142373
JPM,2026-05-07,F2 Kalman,1.5972480285912622e-05,0.0002353901446594922,0.9321446515570229
JPM,2026-05-07,F3 Wavelet,7.601645544112581e-05,0.0002353901446594922,0.6770618602104655
JPM,2026-05-07,F4 Median,6.245899617536495e-05,0.0002353901446594922,0.7346575564337405
JPM,2026-05-07,FA online,4.368209845455887e-05,0.0002353901446594922,0.8144268167312273
JPM,2026-05-08,F0 raw,0.00018527922253662514,0.0002238084411502772,0.17215266062186388
JPM,2026-05-08,F1 MA,3.822660909361797e-05,0.0002238084411502772,0.8291994310082766
JPM,2026-05-08,F2 Kalman,8.867007955334715e-06,0.0002238084411502772,0.9603812621643661
JPM,2026-05-08,F3 Wavelet,0.00018527922253662978,0.0002238084411502772,0.17215266062184317
JPM,2026-05-08,F4 Median,7.892145109626791e-05,0.0002238084411502772,0.6473705339680387
JPM,2026-05-08,FA online,4.251315204831146e-05,0.0002238084411502772,0.8100466996248555
JPM,2026-05-11,F0 raw,0.0001341891819822867,0.00013697891469225678,0.020366146981363055
JPM,2026-05-11,F1 MA,2.5277693041765864e-05,0.00013697891469225678,0.8154628900473048
JPM,2026-05-11,F2 Kalman,5.422423214863207e-06,0.00013697891469225678,0.9604141759551426
JPM,2026-05-11,F3 Wavelet,0.0001341891819823235,0.00013697891469225678,0.02036614698109434
JPM,2026-05-11,F4 Median,4.582152445418682e-05,0.00013697891469225678,0.6654848335079045
JPM,2026-05-11,FA online,3.561708904751218e-05,0.00013697891469225678,0.7399812290268821
JPM,2026-05-12,F0 raw,0.0001487720755665385,0.00018254968335724208,0.18503240964051537
JPM,2026-05-12,F1 MA,3.533097429802194e-05,0.00018254968335724208,0.8064583096050586
JPM,2026-05-12,F2 Kalman,1.1584509901584836e-05,0.00018254968335724208,0.9365405094737173
JPM,2026-05-12,F3 Wavelet,0.0001487720755665054,0.00018254968335724208,0.18503240964069667
JPM,2026-05-12,F4 Median,6.352658215129749e-05,0.00018254968335724208,0.6520038765173937
JPM,2026-05-12,FA online,4.929779058340527e-05,0.00018254968335724208,0.7299486382184978
JPM,2026-05-13,F0 raw,0.00023016852711558498,0.00021066706378898277,0.09257006280837564
JPM,2026-05-13,F1 MA,4.127058416286735e-05,0.00021066706378898277,0.8040956976349823
JPM,2026-05-13,F2 Kalman,9.044850273916076e-06,0.00021066706378898277,0.9570656650772141
JPM,2026-05-13,F3 Wavelet,0.000230168527115666,0.00021066706378898277,0.0925700628087602
JPM,2026-05-13,F4 Median,0.0001330499605384049,0.00021066706378898277,0.36843492216858337
JPM,2026-05-13,FA online,4.206578163084345e-05,0.00021066706378898277,0.8003210332253021
JPM,2026-05-14,F0 raw,0.00018890073283135117,0.00024915325143378325,0.24182914834826155
JPM,2026-05-14,F1 MA,4.165567501577934e-05,0.00024915325143378325,0.8328110318606456
JPM,2026-05-14,F2 Kalman,8.02683462165551e-06,0.00024915325143378325,0.9677835445635804
JPM,2026-05-14,F3 Wavelet,0.0001889007328313221,0.00024915325143378325,0.24182914834837818
JPM,2026-05-14,F4 Median,0.0001046904874175297,0.00024915325143378325,0.5798148857577603
JPM,2026-05-14,FA online,3.850843490120421e-05,0.00024915325143378325,0.8454427759637787
JPM,2026-05-15,F0 raw,0.00010779889533101424,4.975192914770977e-05,1.1667279475930943
JPM,2026-05-15,F1 MA,1.3650151635742995e-05,4.975192914770977e-05,0.7256357317277745
JPM,2026-05-15,F2 Kalman,2.641020502935786e-06,4.975192914770977e-05,0.9469162191661997
JPM,2026-05-15,F3 Wavelet,0.00010779889533103743,4.975192914770977e-05,1.1667279475935604
JPM,2026-05-15,F4 Median,2.8013829644526196e-05,4.975192914770977e-05,0.4369297809265803
JPM,2026-05-15,FA online,1.3812404020602998e-05,4.975192914770977e-05,0.7223745037183382
JPY=X,2026-05-06,F0 raw,4.777902622814406e-07,3.28223681898492e-07,0.45568491437861647
JPY=X,2026-05-06,F1 MA,7.945291944370001e-08,3.28223681898492e-07,0.7579305704447249
JPY=X,2026-05-06,F2 Kalman,3.403532072667784e-08,3.28223681898492e-07,0.896304494149195
JPY=X,2026-05-06,F3 Wavelet,5.409643497411262e-08,3.28223681898492e-07,0.8351842418523513
JPY=X,2026-05-06,F4 Median,1.7991974564280998e-07,3.28223681898492e-07,0.4518380130217027
JPY=X,2026-05-06,FA online,9.30099640293324e-08,3.28223681898492e-07,0.7166262851865237
JPY=X,2026-05-07,F0 raw,2.1489531357760015e-05,1.4612591313606856e-05,0.47061742141173385
JPY=X,2026-05-07,F1 MA,3.3702351337104876e-06,1.4612591313606856e-05,0.7693608846384272
JPY=X,2026-05-07,F2 Kalman,7.809946263191851e-07,1.4612591313606856e-05,0.9465533108017642
JPY=X,2026-05-07,F3 Wavelet,2.4953770241603183e-06,1.4612591313606856e-05,0.8292310398199744
JPY=X,2026-05-07,F4 Median,5.923309700313852e-06,1.4612591313606856e-05,0.5946434432339032
JPY=X,2026-05-07,FA online,3.73695591383978e-06,1.4612591313606856e-05,0.744264666434623
JPY=X,2026-05-08,F0 raw,9.401445429527349e-06,6.4735011136566115e-06,0.45229687374176775
JPY=X,2026-05-08,F1 MA,1.394413039013647e-06,6.4735011136566115e-06,0.7845967715874848
JPY=X,2026-05-08,F2 Kalman,3.034189882631796e-07,6.4735011136566115e-06,0.9531290745245905
JPY=X,2026-05-08,F3 Wavelet,7.237878512200742e-07,6.4735011136566115e-06,0.8881922102873886
JPY=X,2026-05-08,F4 Median,2.76780881569297e-06,6.4735011136566115e-06,0.572440203979582
JPY=X,2026-05-08,FA online,1.4443760875046655e-06,6.4735011136566115e-06,0.7768786840157355
JPY=X,2026-05-10,F0 raw,1.704876518793769e-07,3.8675445416449605e-08,3.408162596282973
JPY=X,2026-05-10,F1 MA,1.2393792378111003e-08,3.8675445416449605e-08,0.6795436421052924
JPY=X,2026-05-10,F2 Kalman,3.6836810479200024e-09,3.8675445416449605e-08,0.9047540110203037
JPY=X,2026-05-10,F3 Wavelet,5.541065549336916e-09,3.8675445416449605e-08,0.8567291083613436
JPY=X,2026-05-10,F4 Median,3.630879736564297e-08,3.8675445416449605e-08,0.06119252216291328
JPY=X,2026-05-10,FA online,1.5798298479363162e-08,3.8675445416449605e-08,0.5915160560078835
JPY=X,2026-05-11,F0 raw,6.880757735246722e-06,5.291054477885748e-06,0.30045112255132234
JPY=X,2026-05-11,F1 MA,1.0340870328689154e-06,5.291054477885748e-06,0.8045593676665136
JPY=X,2026-05-11,F2 Kalman,2.2751738788999966e-07,5.291054477885748e-06,0.9569996134341611
JPY=X,2026-05-11,F3 Wavelet,5.85196472168513e-07,5.291054477885748e-06,0.889398894943461
JPY=X,2026-05-11,F4 Median,2.1353964581152757e-06,5.291054477885748e-06,0.5964138212826419
JPY=X,2026-05-11,FA online,1.3113631455126263e-06,5.291054477885748e-06,0.7521546695477167
JPY=X,2026-05-12,F0 raw,6.019992939711318e-05,5.5046148314628876e-05,0.09362655227077266
JPY=X,2026-05-12,F1 MA,4.613104516380534e-06,5.5046148314628876e-05,0.9161956892966738
JPY=X,2026-05-12,F2 Kalman,8.889603652392035e-07,5.5046148314628876e-05,0.9838506345592402
JPY=X,2026-05-12,F3 Wavelet,4.15362942589585e-05,5.5046148314628876e-05,0.24542778140355453
JPY=X,2026-05-12,F4 Median,1.065129039793784e-05,5.5046148314628876e-05,0.8065025306210719
JPY=X,2026-05-12,FA online,5.791464216271424e-06,5.5046148314628876e-05,0.8947889290424285
JPY=X,2026-05-13,F0 raw,8.60332044722805e-06,5.400506196532686e-06,0.5930581567986505
JPY=X,2026-05-13,F1 MA,1.0455930571514405e-06,5.400506196532686e-06,0.8063898051218332
JPY=X,2026-05-13,F2 Kalman,2.072060705282237e-07,5.400506196532686e-06,0.9616321020682733
JPY=X,2026-05-13,F3 Wavelet,5.16798339727951e-07,5.400506196532686e-06,0.9043055741590013
JPY=X,2026-05-13,F4 Median,2.084921506703443e-06,5.400506196532686e-06,0.6139396140232122
JPY=X,2026-05-13,FA online,1.041015205447021e-06,5.400506196532686e-06,0.8072374759767168
JPY=X,2026-05-14,F0 raw,3.6625874704810755e-05,1.357649023051378e-05,1.697742500671671
JPY=X,2026-05-14,F1 MA,3.4487822061153646e-06,1.357649023051378e-05,0.7459739485272806
JPY=X,2026-05-14,F2 Kalman,5.840719839269364e-07,1.357649023051378e-05,0.9569791622127634
JPY=X,2026-05-14,F3 Wavelet,9.632410721242563e-06,1.357649023051378e-05,0.29050803575188516
JPY=X,2026-05-14,F4 Median,8.311211296600258e-06,1.357649023051378e-05,0.3878232771883537
JPY=X,2026-05-14,FA online,4.934221422173789e-06,1.357649023051378e-05,0.6365613396101518
JPY=X,2026-05-15,F0 raw,8.591362051375225e-06,6.341198503508268e-06,0.3548483061399283
JPY=X,2026-05-15,F1 MA,1.2805614335809069e-06,6.341198503508268e-06,0.7980568763345861
JPY=X,2026-05-15,F2 Kalman,2.8175264423744245e-07,6.341198503508268e-06,0.9555679192061939
JPY=X,2026-05-15,F3 Wavelet,8.382790049969205e-07,6.341198503508268e-06,0.8678043268109108
JPY=X,2026-05-15,F4 Median,2.302596779673126e-06,6.341198503508268e-06,0.6368830311179796
JPY=X,2026-05-15,FA online,1.4016601363209944e-06,6.341198503508268e-06,0.7789597446688467
MSFT,2026-05-07,F0 raw,0.00025183868190798304,0.0003505178531311103,0.2815239518947315
MSFT,2026-05-07,F1 MA,5.894911410026471e-05,0.0003505178531311103,0.8318227914108132
MSFT,2026-05-07,F2 Kalman,1.3311152980519427e-05,0.0003505178531311103,0.9620243224086494
MSFT,2026-05-07,F3 Wavelet,9.395142004255953e-05,0.0003505178531311103,0.7319639521830084
MSFT,2026-05-07,F4 Median,0.0001061049331523612,0.0003505178531311103,0.6972909305345057
MSFT,2026-05-07,FA online,6.459206574538617e-05,0.0003505178531311103,0.815723892040313
MSFT,2026-05-08,F0 raw,0.0002878560911948575,0.0002832853849356651,0.01613463490264577
MSFT,2026-05-08,F1 MA,4.6718400340932804e-05,0.0002832853849356651,0.8350836194689581
MSFT,2026-05-08,F2 Kalman,9.690094791396146e-06,0.0002832853849356651,0.9657938767522483
MSFT,2026-05-08,F3 Wavelet,0.0002878560911947947,0.0002832853849356651,0.01613463490242398
MSFT,2026-05-08,F4 Median,0.00017088439645849312,0.0002832853849356651,0.39677651744264375
MSFT,2026-05-08,FA online,5.188685177950129e-05,0.0002832853849356651,0.8168389386156121
MSFT,2026-05-11,F0 raw,0.0005477113090670505,0.000560517755257402,0.02284752993144805
MSFT,2026-05-11,F1 MA,6.523055788316865e-05,0.000560517755257402,0.8836244574389738
MSFT,2026-05-11,F2 Kalman,1.3823319968755443e-05,0.000560517755257402,0.9753383013488887
MSFT,2026-05-11,F3 Wavelet,0.0005477113090670583,0.000560517755257402,0.022847529931434123
MSFT,2026-05-11,F4 Median,0.00019101828312061405,0.000560517755257402,0.6592110038817696
MSFT,2026-05-11,FA online,6.317137150243528e-05,0.000560517755257402,0.8872981793887589
MSFT,2026-05-12,F0 raw,0.00018855615889313876,0.00017291591218049736,0.09045001420294628
MSFT,2026-05-12,F1 MA,3.4833180883834966e-05,0.00017291591218049736,0.7985542195360568
MSFT,2026-05-12,F2 Kalman,8.857095028237456e-06,0.00017291591218049736,0.948778022123308
MSFT,2026-05-12,F3 Wavelet,0.00018855615889312336,0.00017291591218049736,0.09045001420285724
MSFT,2026-05-12,F4 Median,5.337239400246244e-05,0.00017291591218049736,0.6913390252555245
MSFT,2026-05-12,FA online,5.112244921218158e-05,0.00017291591218049736,0.7043508109374129
MSFT,2026-05-13,F0 raw,0.00028774174474993457,0.0002514606654161752,0.14428133033734353
MSFT,2026-05-13,F1 MA,4.3121956394363854e-05,0.0002514606654161752,0.8285141084670412
MSFT,2026-05-13,F2 Kalman,1.1755166765398864e-05,0.0002514606654161752,0.9532524629808654
MSFT,2026-05-13,F3 Wavelet,0.00028774174474992183,0.0002514606654161752,0.14428133033729285
MSFT,2026-05-13,F4 Median,0.00013618465090909116,0.0002514606654161752,0.4584256321611917
MSFT,2026-05-13,FA online,4.6022760132115517e-05,0.0002514606654161752,0.8169782933806111
MSFT,2026-05-14,F0 raw,0.00016376362003071168,0.00018212798797341087,0.10083221226481805
MSFT,2026-05-14,F1 MA,3.742416224209111e-05,0.00018212798797341087,0.7945172367052409
MSFT,2026-05-14,F2 Kalman,1.0796193643892579e-05,0.00018212798797341087,0.9407219408503611
MSFT,2026-05-14,F3 Wavelet,0.00016376362003076014,0.00018212798797341087,0.10083221226455194
MSFT,2026-05-14,F4 Median,6.43918288617487e-05,0.00018212798797341087,0.6464473715530786
MSFT,2026-05-14,FA online,4.771164932815207e-05,0.00018212798797341087,0.7380323043204234
MSFT,2026-05-15,F0 raw,0.000504524424415083,0.00047972355277465606,0.05169825725041434
MSFT,2026-05-15,F1 MA,0.00010038025894145657,0.00047972355277465606,0.7907539491007461
MSFT,2026-05-15,F2 Kalman,2.967956401010898e-05,0.00047972355277465606,0.9381319432026083
MSFT,2026-05-15,F3 Wavelet,0.0005045244244150531,0.00047972355277465606,0.05169825725035219
MSFT,2026-05-15,F4 Median,0.00024017134477933287,0.00047972355277465606,0.49935469419790973
MSFT,2026-05-15,FA online,0.00010354452685611002,0.00047972355277465606,0.784157925419291
QQQ,2026-05-07,F0 raw,6.946094044257962e-05,6.992286009940144e-05,0.006606132188602627
QQQ,2026-05-07,F1 MA,1.3207305288549854e-05,6.992286009940144e-05,0.8111160603302765
QQQ,2026-05-07,F2 Kalman,3.338500213409745e-06,6.992286009940144e-05,0.9522545243620788
QQQ,2026-05-07,F3 Wavelet,2.1748665928444443e-05,6.992286009940144e-05,0.6889620090264211
QQQ,2026-05-07,F4 Median,2.4553980902591703e-05,6.992286009940144e-05,0.6488418684864138
QQQ,2026-05-07,FA online,1.2559723179082773e-05,6.992286009940144e-05,0.8203774393491909
QQQ,2026-05-08,F0 raw,9.73826166580294e-05,0.00010100290226119457,0.035843381943650165
QQQ,2026-05-08,F1 MA,2.3713523082336802e-05,0.00010100290226119457,0.765219389230882
QQQ,2026-05-08,F2 Kalman,7.365609132915114e-06,0.00010100290226119457,0.927075272412791
QQQ,2026-05-08,F3 Wavelet,9.738261665800295e-05,0.00010100290226119457,0.03584338194391209
QQQ,2026-05-08,F4 Median,7.062286819168658e-05,0.00010100290226119457,0.30078377343004364
QQQ,2026-05-08,FA online,2.288534901753444e-05,0.00010100290226119457,0.7734188968317695
QQQ,2026-05-11,F0 raw,4.61779845646267e-05,3.8644751740771084e-05,0.1949354694885486
QQQ,2026-05-11,F1 MA,1.0266448053808071e-05,3.8644751740771084e-05,0.7343378443035322
QQQ,2026-05-11,F2 Kalman,1.9347411730020833e-06,3.8644751740771084e-05,0.949935215369468
QQQ,2026-05-11,F3 Wavelet,4.617798456463987e-05,3.8644751740771084e-05,0.1949354694888893
QQQ,2026-05-11,F4 Median,1.874032712280197e-05,3.8644751740771084e-05,0.5150615211992551
QQQ,2026-05-11,FA online,1.3041156954202166e-05,3.8644751740771084e-05,0.6625374373813495
QQQ,2026-05-12,F0 raw,0.0001601848318295981,0.00018657623996455169,0.14145106654506373
QQQ,2026-05-12,F1 MA,3.495348827136294e-05,0.00018657623996455169,0.8126584163235154
QQQ,2026-05-12,F2 Kalman,8.321106959684008e-06,0.00018657623996455169,0.9554010362666491
QQQ,2026-05-12,F3 Wavelet,0.00016018483182955723,0.00018657623996455169,0.1414510665452828
QQQ,2026-05-12,F4 Median,0.00010363279657845997,0.00018657623996455169,0.4445552306223474
QQQ,2026-05-12,FA online,3.397180187772922e-05,0.00018657623996455169,0.817919999437315
QQQ,2026-05-13,F0 raw,7.082060042656016e-05,6.5215766585278e-05,0.08594292660737375
QQQ,2026-05-13,F1 MA,1.4649328553466299e-05,6.5215766585278e-05,0.7753713661509994
QQQ,2026-05-13,F2 Kalman,2.6669021534463875e-06,6.5215766585278e-05,0.9591064815598069
QQQ,2026-05-13,F3 Wavelet,7.082060042655043e-05,6.5215766585278e-05,0.08594292660722454
QQQ,2026-05-13,F4 Median,2.7051921665558214e-05,6.5215766585278e-05,0.5851935339871479
QQQ,2026-05-13,FA online,1.4283725653454845e-05,6.5215766585278e-05,0.7809774169444587
QQQ,2026-05-14,F0 raw,5.191016460634081e-05,5.772425528121738e-05,0.1007217961765267
QQQ,2026-05-14,F1 MA,1.1315699821941678e-05,5.772425528121738e-05,0.8039697564426849
QQQ,2026-05-14,F2 Kalman,3.0047289775654705e-06,5.772425528121738e-05,0.947946855911311
QQQ,2026-05-14,F3 Wavelet,5.1910164606329404e-05,5.772425528121738e-05,0.10072179617672428
QQQ,2026-05-14,F4 Median,1.812459756625542e-05,5.772425528121738e-05,0.6860141810759246
QQQ,2026-05-14,FA online,1.5455000077524765e-05,5.772425528121738e-05,0.7322615943292456
QQQ,2026-05-15,F0 raw,0.0003104535403576984,0.0003117100321736475,0.004030963672189909
QQQ,2026-05-15,F1 MA,6.170774394694983e-05,0.0003117100321736475,0.802034783684557
QQQ,2026-05-15,F2 Kalman,1.632487927830384e-05,0.0003117100321736475,0.9476279952734741
QQQ,2026-05-15,F3 Wavelet,0.0003104535403577259,0.0003117100321736475,0.004030963672101736
QQQ,2026-05-15,F4 Median,0.00023609883909381146,0.0003117100321736475,0.24256900733215592
QQQ,2026-05-15,FA online,6.409469090997624e-05,0.0003117100321736475,0.7943771958091154
SPY,2026-05-07,F0 raw,3.278331092465443e-05,2.6333439765382835e-05,0.24493082623221935
SPY,2026-05-07,F1 MA,5.683292439440386e-06,2.6333439765382835e-05,0.7841796404087142
SPY,2026-05-07,F2 Kalman,1.289149373332717e-06,2.6333439765382835e-05,0.9510451583682814
SPY,2026-05-07,F3 Wavelet,1.3805746073647456e-05,2.6333439765382835e-05,0.4757332807012898
SPY,2026-05-07,F4 Median,1.0443426835227732e-05,2.6333439765382835e-05,0.6034157736978837
SPY,2026-05-07,FA online,5.572819175730765e-06,2.6333439765382835e-05,0.7883748106824757
SPY,2026-05-08,F0 raw,3.357385065408024e-05,3.3928131063909276e-05,0.010442084450855486
SPY,2026-05-08,F1 MA,6.934750240848813e-06,3.3928131063909276e-05,0.7956047084413209
SPY,2026-05-08,F2 Kalman,1.7791895454602065e-06,3.3928131063909276e-05,0.9475600485594445
SPY,2026-05-08,F3 Wavelet,3.357385065408734e-05,3.3928131063909276e-05,0.010442084450646176
SPY,2026-05-08,F4 Median,2.4088566294611895e-05,3.3928131063909276e-05,0.2900119888939041
SPY,2026-05-08,FA online,6.535346493274676e-06,3.3928131063909276e-05,0.8073767611612834
SPY,2026-05-11,F0 raw,1.3028876029191538e-05,1.3764993798475502e-05,0.05347752276978795
SPY,2026-05-11,F1 MA,2.744715120181824e-06,1.3764993798475502e-05,0.8006017902829854
SPY,2026-05-11,F2 Kalman,6.789219621999485e-07,1.3764993798475502e-05,0.9506776412587167
SPY,2026-05-11,F3 Wavelet,1.3028876029219671e-05,1.3764993798475502e-05,0.05347752276774412
SPY,2026-05-11,F4 Median,4.5460989591831214e-06,1.3764993798475502e-05,0.6697347615451443
SPY,2026-05-11,FA online,2.7993199910340116e-06,1.3764993798475502e-05,0.7966348527273553
SPY,2026-05-12,F0 raw,3.602330042994424e-05,4.2553746645848634e-05,0.15346348396191054
SPY,2026-05-12,F1 MA,8.45127637766723e-06,4.2553746645848634e-05,0.8013975961270217
SPY,2026-05-12,F2 Kalman,2.1971663184695327e-06,4.2553746645848634e-05,0.948367265125787
SPY,2026-05-12,F3 Wavelet,3.602330042992987e-05,4.2553746645848634e-05,0.1534634839622481
SPY,2026-05-12,F4 Median,2.1526718736851953e-05,4.2553746645848634e-05,0.49412870937059994
SPY,2026-05-12,FA online,8.056247962210376e-06,4.2553746645848634e-05,0.8106806427819838
SPY,2026-05-13,F0 raw,1.583193638561188e-05,1.480721472387868e-05,0.06920421435374306
SPY,2026-05-13,F1 MA,3.3586058965567985e-06,1.480721472387868e-05,0.7731777407711538
SPY,2026-05-13,F2 Kalman,9.323356455479198e-07,1.480721472387868e-05,0.9370350425158352
SPY,2026-05-13,F3 Wavelet,1.5831936385623427e-05,1.480721472387868e-05,0.06920421435452286
SPY,2026-05-13,F4 Median,5.5398412657782555e-06,1.480721472387868e-05,0.6258687829491325
SPY,2026-05-13,FA online,3.6920308444273493e-06,1.480721472387868e-05,0.7506600050532501
SPY,2026-05-14,F0 raw,2.5270100612861264e-05,2.3654589259258088e-05,0.068295895392514
SPY,2026-05-14,F1 MA,5.414445336654383e-06,2.3654589259258088e-05,0.7711038108795213
SPY,2026-05-14,F2 Kalman,1.5356224380531789e-06,2.3654589259258088e-05,0.9350814160743816
SPY,2026-05-14,F3 Wavelet,2.5270100612873817e-05,2.3654589259258088e-05,0.06829589539304468
SPY,2026-05-14,F4 Median,1.2611743972129545e-05,2.3654589259258088e-05,0.46683732979242165
SPY,2026-05-14,FA online,5.8005883525456765e-06,2.3654589259258088e-05,0.7547795783317013
SPY,2026-05-15,F0 raw,0.0001353058932194311,0.00013750577265471414,0.01599845150361129
SPY,2026-05-15,F1 MA,3.01418005688596e-05,0.00013750577265471414,0.7807961077783432
SPY,2026-05-15,F2 Kalman,7.9733958095918e-06,0.00013750577265471414,0.9420141012580359
SPY,2026-05-15,F3 Wavelet,0.00013530589321942156,0.00013750577265471414,0.015998451503680677
SPY,2026-05-15,F4 Median,0.00010509019433177972,0.00013750577265471414,0.23573976348129053
SPY,2026-05-15,FA online,2.837836889535762e-05,0.00013750577265471414,0.7936205269969463
